CountryCode,DisplayName,region,Level,ProjYear,PovertyLine,variable,value
WSM,Samoa,EAP,National,2012,3.981504,ReqYearPopulation,189194
WSM,Samoa,EAP,National,2012,5.939234,ReqYearPopulation,189194
WSM,Samoa,EAP,National,2012,2.308829,ReqYearPopulation,189194
WSM,Samoa,EAP,National,2013,2.195249,ReqYearPopulation,190757
WSM,Samoa,EAP,National,2013,3.642544,ReqYearPopulation,190757
WSM,Samoa,EAP,National,2013,6.11676,ReqYearPopulation,190757
WSM,Samoa,EAP,National,2013,3.981504,ReqYearPopulation,190757
WSM,Samoa,EAP,National,2013,5.939234,ReqYearPopulation,190757
WSM,Samoa,EAP,National,2013,2.308829,ReqYearPopulation,190757
WSM,Samoa,EAP,National,2015,2.195249,ReqYearPopulation,193759
WSM,Samoa,EAP,National,2015,3.642544,ReqYearPopulation,193759
WSM,Samoa,EAP,National,2015,6.11676,ReqYearPopulation,193759
WSM,Samoa,EAP,National,2015,3.981504,ReqYearPopulation,193759
WSM,Samoa,EAP,National,2015,5.939234,ReqYearPopulation,193759
WSM,Samoa,EAP,National,2015,2.308829,ReqYearPopulation,193759
WSM,Samoa,EAP,National,2018,2.195249,ReqYearPopulation,197695
WSM,Samoa,EAP,National,2018,3.642544,ReqYearPopulation,197695
WSM,Samoa,EAP,National,2018,6.11676,ReqYearPopulation,197695
WSM,Samoa,EAP,National,2018,3.981504,ReqYearPopulation,197695
WSM,Samoa,EAP,National,2018,5.939234,ReqYearPopulation,197695
WSM,Samoa,EAP,National,2018,2.308829,ReqYearPopulation,197695
WSM,Samoa,EAP,National,2019,2.195249,ReqYearPopulation,198909
WSM,Samoa,EAP,National,2019,3.642544,ReqYearPopulation,198909
WSM,Samoa,EAP,National,2019,6.11676,ReqYearPopulation,198909
WSM,Samoa,EAP,National,2019,3.981504,ReqYearPopulation,198909
WSM,Samoa,EAP,National,2019,5.939234,ReqYearPopulation,198909
WSM,Samoa,EAP,National,2019,2.308829,ReqYearPopulation,198909
WSM,Samoa,EAP,National,2020,2.195249,ReqYearPopulation,200117
WSM,Samoa,EAP,National,2020,3.642544,ReqYearPopulation,200117
WSM,Samoa,EAP,National,2020,6.11676,ReqYearPopulation,200117
WSM,Samoa,EAP,National,2020,3.981504,ReqYearPopulation,200117
WSM,Samoa,EAP,National,2020,5.939234,ReqYearPopulation,200117
WSM,Samoa,EAP,National,2020,2.308829,ReqYearPopulation,200117
WSM,Samoa,EAP,National,2021,2.195249,ReqYearPopulation,201318
WSM,Samoa,EAP,National,2021,3.642544,ReqYearPopulation,201318
WSM,Samoa,EAP,National,2021,6.11676,ReqYearPopulation,201318
WSM,Samoa,EAP,National,2021,3.981504,ReqYearPopulation,201318
WSM,Samoa,EAP,National,2021,5.939234,ReqYearPopulation,201318
WSM,Samoa,EAP,National,2021,2.308829,ReqYearPopulation,201318
ZAF,South Africa,SSA,National,1981,2.195249,ReqYearPopulation,30532954
ZAF,South Africa,SSA,National,1981,3.642544,ReqYearPopulation,30532954
ZAF,South Africa,SSA,National,1981,6.11676,ReqYearPopulation,30532954
ZAF,South Africa,SSA,National,1981,3.981504,ReqYearPopulation,30532954
ZAF,South Africa,SSA,National,1981,5.939234,ReqYearPopulation,30532954
ZAF,South Africa,SSA,National,1981,2.308829,ReqYearPopulation,30532954
ZAF,South Africa,SSA,National,1984,2.195249,ReqYearPopulation,32943584
ZAF,South Africa,SSA,National,1984,3.642544,ReqYearPopulation,32943584
ZAF,South Africa,SSA,National,1984,6.11676,ReqYearPopulation,32943584
ZAF,South Africa,SSA,National,1984,3.981504,ReqYearPopulation,32943584
ZAF,South Africa,SSA,National,1984,5.939234,ReqYearPopulation,32943584
ZAF,South Africa,SSA,National,1984,2.308829,ReqYearPopulation,32943584
ZAF,South Africa,SSA,National,1987,2.195249,ReqYearPopulation,35230249
ZAF,South Africa,SSA,National,1987,3.642544,ReqYearPopulation,35230249
ZAF,South Africa,SSA,National,1987,6.11676,ReqYearPopulation,35230249
ZAF,South Africa,SSA,National,1987,3.981504,ReqYearPopulation,35230249
ZAF,South Africa,SSA,National,1987,5.939234,ReqYearPopulation,35230249
ZAF,South Africa,SSA,National,1987,2.308829,ReqYearPopulation,35230249
ZAF,South Africa,SSA,National,1990,2.195249,ReqYearPopulation,37560525
ZAF,South Africa,SSA,National,1990,3.642544,ReqYearPopulation,37560525
ZAF,South Africa,SSA,National,1990,6.11676,ReqYearPopulation,37560525
ZAF,South Africa,SSA,National,1990,3.981504,ReqYearPopulation,37560525
ZAF,South Africa,SSA,National,1990,5.939234,ReqYearPopulation,37560525
ZAF,South Africa,SSA,National,1990,2.308829,ReqYearPopulation,37560525
ZAF,South Africa,SSA,National,1993,2.195249,ReqYearPopulation,40300161
ZAF,South Africa,SSA,National,1993,3.642544,ReqYearPopulation,40300161
ZAF,South Africa,SSA,National,1993,6.11676,ReqYearPopulation,40300161
ZAF,South Africa,SSA,National,1993,3.981504,ReqYearPopulation,40300161
ZAF,South Africa,SSA,National,1993,5.939234,ReqYearPopulation,40300161
ZAF,South Africa,SSA,National,1993,2.308829,ReqYearPopulation,40300161
ZAF,South Africa,SSA,National,1996,2.195249,ReqYearPopulation,42898520
ZAF,South Africa,SSA,National,1996,3.642544,ReqYearPopulation,42898520
ZAF,South Africa,SSA,National,1996,6.11676,ReqYearPopulation,42898520
ZAF,South Africa,SSA,National,1996,3.981504,ReqYearPopulation,42898520
ZAF,South Africa,SSA,National,1996,5.939234,ReqYearPopulation,42898520
ZAF,South Africa,SSA,National,1996,2.308829,ReqYearPopulation,42898520
ZAF,South Africa,SSA,National,1999,2.195249,ReqYearPopulation,45058775
ZAF,South Africa,SSA,National,1999,3.642544,ReqYearPopulation,45058775
ZAF,South Africa,SSA,National,1999,6.11676,ReqYearPopulation,45058775
ZAF,South Africa,SSA,National,1999,3.981504,ReqYearPopulation,45058775
ZAF,South Africa,SSA,National,1999,5.939234,ReqYearPopulation,45058775
ZAF,South Africa,SSA,National,1999,2.308829,ReqYearPopulation,45058775
ZAF,South Africa,SSA,National,2002,2.195249,ReqYearPopulation,47026173
ZAF,South Africa,SSA,National,2002,3.642544,ReqYearPopulation,47026173
ZAF,South Africa,SSA,National,2002,6.11676,ReqYearPopulation,47026173
ZAF,South Africa,SSA,National,2002,3.981504,ReqYearPopulation,47026173
ZAF,South Africa,SSA,National,2002,5.939234,ReqYearPopulation,47026173
ZAF,South Africa,SSA,National,2002,2.308829,ReqYearPopulation,47026173
ZAF,South Africa,SSA,National,2005,2.195249,ReqYearPopulation,48820586
ZAF,South Africa,SSA,National,2005,3.642544,ReqYearPopulation,48820586
ZAF,South Africa,SSA,National,2005,6.11676,ReqYearPopulation,48820586
ZAF,South Africa,SSA,National,2005,3.981504,ReqYearPopulation,48820586
ZAF,South Africa,SSA,National,2005,5.939234,ReqYearPopulation,48820586
ZAF,South Africa,SSA,National,2005,2.308829,ReqYearPopulation,48820586
ZAF,South Africa,SSA,National,2008,2.195249,ReqYearPopulation,50412129
ZAF,South Africa,SSA,National,2008,3.642544,ReqYearPopulation,50412129
ZAF,South Africa,SSA,National,2008,6.11676,ReqYearPopulation,50412129
ZAF,South Africa,SSA,National,2008,3.981504,ReqYearPopulation,50412129
ZAF,South Africa,SSA,National,2008,5.939234,ReqYearPopulation,50412129
ZAF,South Africa,SSA,National,2008,2.308829,ReqYearPopulation,50412129
ZAF,South Africa,SSA,National,2010,2.195249,ReqYearPopulation,51584663
ZAF,South Africa,SSA,National,2010,3.642544,ReqYearPopulation,51584663
ZAF,South Africa,SSA,National,2010,6.11676,ReqYearPopulation,51584663
ZAF,South Africa,SSA,National,2010,3.981504,ReqYearPopulation,51584663
ZAF,South Africa,SSA,National,2010,5.939234,ReqYearPopulation,51584663
ZAF,South Africa,SSA,National,2010,2.308829,ReqYearPopulation,51584663
ZAF,South Africa,SSA,National,2011,2.195249,ReqYearPopulation,52263516
ZAF,South Africa,SSA,National,2011,3.642544,ReqYearPopulation,52263516
ZAF,South Africa,SSA,National,2011,6.11676,ReqYearPopulation,52263516
ZAF,South Africa,SSA,National,2011,3.981504,ReqYearPopulation,52263516
ZAF,South Africa,SSA,National,2011,5.939234,ReqYearPopulation,52263516
ZAF,South Africa,SSA,National,2011,2.308829,ReqYearPopulation,52263516
ZAF,South Africa,SSA,National,2012,2.195249,ReqYearPopulation,52998213
ZAF,South Africa,SSA,National,2012,3.642544,ReqYearPopulation,52998213
ZAF,South Africa,SSA,National,2012,6.11676,ReqYearPopulation,52998213
ZAF,South Africa,SSA,National,2012,3.981504,ReqYearPopulation,52998213
ZAF,South Africa,SSA,National,2012,5.939234,ReqYearPopulation,52998213
ZAF,South Africa,SSA,National,2012,2.308829,ReqYearPopulation,52998213
ZAF,South Africa,SSA,National,2013,2.195249,ReqYearPopulation,53767396
ZAF,South Africa,SSA,National,2013,3.642544,ReqYearPopulation,53767396
ZAF,South Africa,SSA,National,2013,6.11676,ReqYearPopulation,53767396
ZAF,South Africa,SSA,National,2013,3.981504,ReqYearPopulation,53767396
ZAF,South Africa,SSA,National,2013,5.939234,ReqYearPopulation,53767396
ZAF,South Africa,SSA,National,2013,2.308829,ReqYearPopulation,53767396
ZAF,South Africa,SSA,National,2015,2.195249,ReqYearPopulation,55291225
ZAF,South Africa,SSA,National,2015,3.642544,ReqYearPopulation,55291225
ZAF,South Africa,SSA,National,2015,6.11676,ReqYearPopulation,55291225
ZAF,South Africa,SSA,National,2015,3.981504,ReqYearPopulation,55291225
ZAF,South Africa,SSA,National,2015,5.939234,ReqYearPopulation,55291225
ZAF,South Africa,SSA,National,2015,2.308829,ReqYearPopulation,55291225
ZAF,South Africa,SSA,National,2018,2.195249,ReqYearPopulation,57398421
ZAF,South Africa,SSA,National,2018,3.642544,ReqYearPopulation,57398421
ZAF,South Africa,SSA,National,2018,6.11676,ReqYearPopulation,57398421
ZAF,South Africa,SSA,National,2018,3.981504,ReqYearPopulation,57398421
ZAF,South Africa,SSA,National,2018,5.939234,ReqYearPopulation,57398421
ZAF,South Africa,SSA,National,2018,2.308829,ReqYearPopulation,57398421
ZAF,South Africa,SSA,National,2019,2.195249,ReqYearPopulation,58065097
ZAF,South Africa,SSA,National,2019,3.642544,ReqYearPopulation,58065097
ZAF,South Africa,SSA,National,2019,6.11676,ReqYearPopulation,58065097
ZAF,South Africa,SSA,National,2019,3.981504,ReqYearPopulation,58065097
ZAF,South Africa,SSA,National,2019,5.939234,ReqYearPopulation,58065097
ZAF,South Africa,SSA,National,2019,2.308829,ReqYearPopulation,58065097
ZAF,South Africa,SSA,National,2020,2.195249,ReqYearPopulation,58721229
ZAF,South Africa,SSA,National,2020,3.642544,ReqYearPopulation,58721229
ZAF,South Africa,SSA,National,2020,6.11676,ReqYearPopulation,58721229
ZAF,South Africa,SSA,National,2020,3.981504,ReqYearPopulation,58721229
ZAF,South Africa,SSA,National,2020,5.939234,ReqYearPopulation,58721229
ZAF,South Africa,SSA,National,2020,2.308829,ReqYearPopulation,58721229
ZAF,South Africa,SSA,National,2021,2.195249,ReqYearPopulation,59365976
ZAF,South Africa,SSA,National,2021,3.642544,ReqYearPopulation,59365976
ZAF,South Africa,SSA,National,2021,6.11676,ReqYearPopulation,59365976
ZAF,South Africa,SSA,National,2021,3.981504,ReqYearPopulation,59365976
ZAF,South Africa,SSA,National,2021,5.939234,ReqYearPopulation,59365976
ZAF,South Africa,SSA,National,2021,2.308829,ReqYearPopulation,59365976
ZMB,Zambia,SSA,National,1981,2.195249,ReqYearPopulation,6094206
ZMB,Zambia,SSA,National,1981,3.642544,ReqYearPopulation,6094206
ZMB,Zambia,SSA,National,1981,6.11676,ReqYearPopulation,6094206
ZMB,Zambia,SSA,National,1981,3.981504,ReqYearPopulation,6094206
ZMB,Zambia,SSA,National,1981,5.939234,ReqYearPopulation,6094206
ZMB,Zambia,SSA,National,1981,2.308829,ReqYearPopulation,6094206
ZMB,Zambia,SSA,National,1984,2.195249,ReqYearPopulation,6738765
ZMB,Zambia,SSA,National,1984,3.642544,ReqYearPopulation,6738765
ZMB,Zambia,SSA,National,1984,6.11676,ReqYearPopulation,6738765
ZMB,Zambia,SSA,National,1984,3.981504,ReqYearPopulation,6738765
ZMB,Zambia,SSA,National,1984,5.939234,ReqYearPopulation,6738765
ZMB,Zambia,SSA,National,1984,2.308829,ReqYearPopulation,6738765
ZMB,Zambia,SSA,National,1987,2.195249,ReqYearPopulation,7385686
ZMB,Zambia,SSA,National,1987,3.642544,ReqYearPopulation,7385686
ZMB,Zambia,SSA,National,1987,6.11676,ReqYearPopulation,7385686
ZMB,Zambia,SSA,National,1987,3.981504,ReqYearPopulation,7385686
ZMB,Zambia,SSA,National,1987,5.939234,ReqYearPopulation,7385686
ZMB,Zambia,SSA,National,1987,2.308829,ReqYearPopulation,7385686
ZMB,Zambia,SSA,National,1990,2.195249,ReqYearPopulation,8027253
ZMB,Zambia,SSA,National,1990,3.642544,ReqYearPopulation,8027253
ZMB,Zambia,SSA,National,1990,6.11676,ReqYearPopulation,8027253
ZMB,Zambia,SSA,National,1990,3.981504,ReqYearPopulation,8027253
ZMB,Zambia,SSA,National,1990,5.939234,ReqYearPopulation,8027253
ZMB,Zambia,SSA,National,1990,2.308829,ReqYearPopulation,8027253
ZMB,Zambia,SSA,National,1993,2.195249,ReqYearPopulation,8669168
ZMB,Zambia,SSA,National,1993,3.642544,ReqYearPopulation,8669168
ZMB,Zambia,SSA,National,1993,6.11676,ReqYearPopulation,8669168
ZMB,Zambia,SSA,National,1993,3.981504,ReqYearPopulation,8669168
ZMB,Zambia,SSA,National,1993,5.939234,ReqYearPopulation,8669168
ZMB,Zambia,SSA,National,1993,2.308829,ReqYearPopulation,8669168
ZMB,Zambia,SSA,National,1996,2.195249,ReqYearPopulation,9394304
ZMB,Zambia,SSA,National,1996,3.642544,ReqYearPopulation,9394304
ZMB,Zambia,SSA,National,1996,6.11676,ReqYearPopulation,9394304
ZMB,Zambia,SSA,National,1996,3.981504,ReqYearPopulation,9394304
ZMB,Zambia,SSA,National,1996,5.939234,ReqYearPopulation,9394304
ZMB,Zambia,SSA,National,1996,2.308829,ReqYearPopulation,9394304
ZMB,Zambia,SSA,National,1999,2.195249,ReqYearPopulation,10239714
ZMB,Zambia,SSA,National,1999,3.642544,ReqYearPopulation,10239714
ZMB,Zambia,SSA,National,1999,6.11676,ReqYearPopulation,10239714
ZMB,Zambia,SSA,National,1999,3.981504,ReqYearPopulation,10239714
ZMB,Zambia,SSA,National,1999,5.939234,ReqYearPopulation,10239714
ZMB,Zambia,SSA,National,1999,2.308829,ReqYearPopulation,10239714
ZMB,Zambia,SSA,National,2002,2.195249,ReqYearPopulation,11120409
ZMB,Zambia,SSA,National,2002,3.642544,ReqYearPopulation,11120409
ZMB,Zambia,SSA,National,2002,6.11676,ReqYearPopulation,11120409
ZMB,Zambia,SSA,National,2002,3.981504,ReqYearPopulation,11120409
ZMB,Zambia,SSA,National,2002,5.939234,ReqYearPopulation,11120409
ZMB,Zambia,SSA,National,2002,2.308829,ReqYearPopulation,11120409
ZMB,Zambia,SSA,National,2005,2.195249,ReqYearPopulation,12052156
ZMB,Zambia,SSA,National,2005,3.642544,ReqYearPopulation,12052156
ZMB,Zambia,SSA,National,2005,6.11676,ReqYearPopulation,12052156
ZMB,Zambia,SSA,National,2005,3.981504,ReqYearPopulation,12052156
ZMB,Zambia,SSA,National,2005,5.939234,ReqYearPopulation,12052156
ZMB,Zambia,SSA,National,2005,2.308829,ReqYearPopulation,12052156
ZMB,Zambia,SSA,National,2008,2.195249,ReqYearPopulation,13082517
ZMB,Zambia,SSA,National,2008,3.642544,ReqYearPopulation,13082517
ZMB,Zambia,SSA,National,2008,6.11676,ReqYearPopulation,13082517
ZMB,Zambia,SSA,National,2008,3.981504,ReqYearPopulation,13082517
ZMB,Zambia,SSA,National,2008,5.939234,ReqYearPopulation,13082517
ZMB,Zambia,SSA,National,2008,2.308829,ReqYearPopulation,13082517
ZMB,Zambia,SSA,National,2010,2.195249,ReqYearPopulation,13850033
ZMB,Zambia,SSA,National,2010,3.642544,ReqYearPopulation,13850033
ZMB,Zambia,SSA,National,2010,6.11676,ReqYearPopulation,13850033
ZMB,Zambia,SSA,National,2010,3.981504,ReqYearPopulation,13850033
ZMB,Zambia,SSA,National,2010,5.939234,ReqYearPopulation,13850033
ZMB,Zambia,SSA,National,2010,2.308829,ReqYearPopulation,13850033
ZMB,Zambia,SSA,National,2011,2.195249,ReqYearPopulation,14264756
ZMB,Zambia,SSA,National,2011,3.642544,ReqYearPopulation,14264756
ZMB,Zambia,SSA,National,2011,6.11676,ReqYearPopulation,14264756
ZMB,Zambia,SSA,National,2011,3.981504,ReqYearPopulation,14264756
ZMB,Zambia,SSA,National,2011,5.939234,ReqYearPopulation,14264756
ZMB,Zambia,SSA,National,2011,2.308829,ReqYearPopulation,14264756
ZMB,Zambia,SSA,National,2012,2.195249,ReqYearPopulation,14699937
ZMB,Zambia,SSA,National,2012,3.642544,ReqYearPopulation,14699937
ZMB,Zambia,SSA,National,2012,6.11676,ReqYearPopulation,14699937
ZMB,Zambia,SSA,National,2012,3.981504,ReqYearPopulation,14699937
ZMB,Zambia,SSA,National,2012,5.939234,ReqYearPopulation,14699937
ZMB,Zambia,SSA,National,2012,2.308829,ReqYearPopulation,14699937
ZMB,Zambia,SSA,National,2013,2.195249,ReqYearPopulation,15153210
ZMB,Zambia,SSA,National,2013,3.642544,ReqYearPopulation,15153210
ZMB,Zambia,SSA,National,2013,6.11676,ReqYearPopulation,15153210
ZMB,Zambia,SSA,National,2013,3.981504,ReqYearPopulation,15153210
ZMB,Zambia,SSA,National,2013,5.939234,ReqYearPopulation,15153210
ZMB,Zambia,SSA,National,2013,2.308829,ReqYearPopulation,15153210
ZMB,Zambia,SSA,National,2015,2.195249,ReqYearPopulation,16100587
ZMB,Zambia,SSA,National,2015,3.642544,ReqYearPopulation,16100587
ZMB,Zambia,SSA,National,2015,6.11676,ReqYearPopulation,16100587
ZMB,Zambia,SSA,National,2015,3.981504,ReqYearPopulation,16100587
ZMB,Zambia,SSA,National,2015,5.939234,ReqYearPopulation,16100587
ZMB,Zambia,SSA,National,2015,2.308829,ReqYearPopulation,16100587
ZMB,Zambia,SSA,National,2018,2.195249,ReqYearPopulation,17609178
ZMB,Zambia,SSA,National,2018,3.642544,ReqYearPopulation,17609178
ZMB,Zambia,SSA,National,2018,6.11676,ReqYearPopulation,17609178
ZMB,Zambia,SSA,National,2018,3.981504,ReqYearPopulation,17609178
ZMB,Zambia,SSA,National,2018,5.939234,ReqYearPopulation,17609178
ZMB,Zambia,SSA,National,2018,2.308829,ReqYearPopulation,17609178
ZMB,Zambia,SSA,National,2019,2.195249,ReqYearPopulation,18137369
ZMB,Zambia,SSA,National,2019,3.642544,ReqYearPopulation,18137369
ZMB,Zambia,SSA,National,2019,6.11676,ReqYearPopulation,18137369
ZMB,Zambia,SSA,National,2019,3.981504,ReqYearPopulation,18137369
ZMB,Zambia,SSA,National,2019,5.939234,ReqYearPopulation,18137369
ZMB,Zambia,SSA,National,2019,2.308829,ReqYearPopulation,18137369
ZMB,Zambia,SSA,National,2020,2.195249,ReqYearPopulation,18679273
ZMB,Zambia,SSA,National,2020,3.642544,ReqYearPopulation,18679273
ZMB,Zambia,SSA,National,2020,6.11676,ReqYearPopulation,18679273
ZMB,Zambia,SSA,National,2020,3.981504,ReqYearPopulation,18679273
ZMB,Zambia,SSA,National,2020,5.939234,ReqYearPopulation,18679273
ZMB,Zambia,SSA,National,2020,2.308829,ReqYearPopulation,18679273
ZMB,Zambia,SSA,National,2021,2.195249,ReqYearPopulation,19234791
ZMB,Zambia,SSA,National,2021,3.642544,ReqYearPopulation,19234791
ZMB,Zambia,SSA,National,2021,6.11676,ReqYearPopulation,19234791
ZMB,Zambia,SSA,National,2021,3.981504,ReqYearPopulation,19234791
ZMB,Zambia,SSA,National,2021,5.939234,ReqYearPopulation,19234791
ZMB,Zambia,SSA,National,2021,2.308829,ReqYearPopulation,19234791
ZWE,Zimbabwe,SSA,National,1981,2.195249,ReqYearPopulation,7431940
ZWE,Zimbabwe,SSA,National,1981,3.642544,ReqYearPopulation,7431940
ZWE,Zimbabwe,SSA,National,1981,6.11676,ReqYearPopulation,7431940
ZWE,Zimbabwe,SSA,National,1981,3.981504,ReqYearPopulation,7431940
ZWE,Zimbabwe,SSA,National,1981,5.939234,ReqYearPopulation,7431940
ZWE,Zimbabwe,SSA,National,1981,2.308829,ReqYearPopulation,7431940
ZWE,Zimbabwe,SSA,National,1984,2.195249,ReqYearPopulation,8342195
ZWE,Zimbabwe,SSA,National,1984,3.642544,ReqYearPopulation,8342195
ZWE,Zimbabwe,SSA,National,1984,6.11676,ReqYearPopulation,8342195
ZWE,Zimbabwe,SSA,National,1984,3.981504,ReqYearPopulation,8342195
ZWE,Zimbabwe,SSA,National,1984,5.939234,ReqYearPopulation,8342195
ZWE,Zimbabwe,SSA,National,1984,2.308829,ReqYearPopulation,8342195
ZWE,Zimbabwe,SSA,National,1987,2.195249,ReqYearPopulation,9293283
ZWE,Zimbabwe,SSA,National,1987,3.642544,ReqYearPopulation,9293283
ZWE,Zimbabwe,SSA,National,1987,6.11676,ReqYearPopulation,9293283
ZWE,Zimbabwe,SSA,National,1987,3.981504,ReqYearPopulation,9293283
ZWE,Zimbabwe,SSA,National,1987,5.939234,ReqYearPopulation,9293283
ZWE,Zimbabwe,SSA,National,1987,2.308829,ReqYearPopulation,9293283
ZWE,Zimbabwe,SSA,National,1990,2.195249,ReqYearPopulation,10183113
ZWE,Zimbabwe,SSA,National,1990,3.642544,ReqYearPopulation,10183113
ZWE,Zimbabwe,SSA,National,1990,6.11676,ReqYearPopulation,10183113
ZWE,Zimbabwe,SSA,National,1990,3.981504,ReqYearPopulation,10183113
ZWE,Zimbabwe,SSA,National,1990,5.939234,ReqYearPopulation,10183113
ZWE,Zimbabwe,SSA,National,1990,2.308829,ReqYearPopulation,10183113
ZWE,Zimbabwe,SSA,National,1993,2.195249,ReqYearPopulation,10905756
ZWE,Zimbabwe,SSA,National,1993,3.642544,ReqYearPopulation,10905756
ZWE,Zimbabwe,SSA,National,1993,6.11676,ReqYearPopulation,10905756
ZWE,Zimbabwe,SSA,National,1993,3.981504,ReqYearPopulation,10905756
ZWE,Zimbabwe,SSA,National,1993,5.939234,ReqYearPopulation,10905756
ZWE,Zimbabwe,SSA,National,1993,2.308829,ReqYearPopulation,10905756
ZWE,Zimbabwe,SSA,National,1996,2.195249,ReqYearPopulation,11518262
ZWE,Zimbabwe,SSA,National,1996,3.642544,ReqYearPopulation,11518262
ZWE,Zimbabwe,SSA,National,1996,6.11676,ReqYearPopulation,11518262
ZWE,Zimbabwe,SSA,National,1996,3.981504,ReqYearPopulation,11518262
ZWE,Zimbabwe,SSA,National,1996,5.939234,ReqYearPopulation,11518262
ZWE,Zimbabwe,SSA,National,1996,2.308829,ReqYearPopulation,11518262
ZWE,Zimbabwe,SSA,National,1999,2.195249,ReqYearPopulation,12064537
ZWE,Zimbabwe,SSA,National,1999,3.642544,ReqYearPopulation,12064537
ZWE,Zimbabwe,SSA,National,1999,6.11676,ReqYearPopulation,12064537
ZWE,Zimbabwe,SSA,National,1999,3.981504,ReqYearPopulation,12064537
ZWE,Zimbabwe,SSA,National,1999,5.939234,ReqYearPopulation,12064537
ZWE,Zimbabwe,SSA,National,1999,2.308829,ReqYearPopulation,12064537
ZWE,Zimbabwe,SSA,National,2002,2.195249,ReqYearPopulation,12500525
ZWE,Zimbabwe,SSA,National,2002,3.642544,ReqYearPopulation,12500525
ZWE,Zimbabwe,SSA,National,2002,6.11676,ReqYearPopulation,12500525
ZWE,Zimbabwe,SSA,National,2002,3.981504,ReqYearPopulation,12500525
ZWE,Zimbabwe,SSA,National,2002,5.939234,ReqYearPopulation,12500525
ZWE,Zimbabwe,SSA,National,2002,2.308829,ReqYearPopulation,12500525
ZWE,Zimbabwe,SSA,National,2005,2.195249,ReqYearPopulation,12940032
ZWE,Zimbabwe,SSA,National,2005,3.642544,ReqYearPopulation,12940032
ZWE,Zimbabwe,SSA,National,2005,6.11676,ReqYearPopulation,12940032
ZWE,Zimbabwe,SSA,National,2005,3.981504,ReqYearPopulation,12940032
ZWE,Zimbabwe,SSA,National,2005,5.939234,ReqYearPopulation,12940032
ZWE,Zimbabwe,SSA,National,2005,2.308829,ReqYearPopulation,12940032
ZWE,Zimbabwe,SSA,National,2008,2.195249,ReqYearPopulation,13558469
ZWE,Zimbabwe,SSA,National,2008,3.642544,ReqYearPopulation,13558469
ZWE,Zimbabwe,SSA,National,2008,6.11676,ReqYearPopulation,13558469
ZWE,Zimbabwe,SSA,National,2008,3.981504,ReqYearPopulation,13558469
ZWE,Zimbabwe,SSA,National,2008,5.939234,ReqYearPopulation,13558469
ZWE,Zimbabwe,SSA,National,2008,2.308829,ReqYearPopulation,13558469
ZWE,Zimbabwe,SSA,National,2010,2.195249,ReqYearPopulation,14086317
ZWE,Zimbabwe,SSA,National,2010,3.642544,ReqYearPopulation,14086317
ZWE,Zimbabwe,SSA,National,2010,6.11676,ReqYearPopulation,14086317
ZWE,Zimbabwe,SSA,National,2010,3.981504,ReqYearPopulation,14086317
ZWE,Zimbabwe,SSA,National,2010,5.939234,ReqYearPopulation,14086317
ZWE,Zimbabwe,SSA,National,2010,2.308829,ReqYearPopulation,14086317
ZWE,Zimbabwe,SSA,National,2011,2.195249,ReqYearPopulation,14386649
ZWE,Zimbabwe,SSA,National,2011,3.642544,ReqYearPopulation,14386649
ZWE,Zimbabwe,SSA,National,2011,6.11676,ReqYearPopulation,14386649
ZWE,Zimbabwe,SSA,National,2011,3.981504,ReqYearPopulation,14386649
ZWE,Zimbabwe,SSA,National,2011,5.939234,ReqYearPopulation,14386649
ZWE,Zimbabwe,SSA,National,2011,2.308829,ReqYearPopulation,14386649
ZWE,Zimbabwe,SSA,National,2012,2.195249,ReqYearPopulation,14710826
ZWE,Zimbabwe,SSA,National,2012,3.642544,ReqYearPopulation,14710826
ZWE,Zimbabwe,SSA,National,2012,6.11676,ReqYearPopulation,14710826
ZWE,Zimbabwe,SSA,National,2012,3.981504,ReqYearPopulation,14710826
ZWE,Zimbabwe,SSA,National,2012,5.939234,ReqYearPopulation,14710826
ZWE,Zimbabwe,SSA,National,2012,2.308829,ReqYearPopulation,14710826
ZWE,Zimbabwe,SSA,National,2013,2.195249,ReqYearPopulation,15054506
ZWE,Zimbabwe,SSA,National,2013,3.642544,ReqYearPopulation,15054506
ZWE,Zimbabwe,SSA,National,2013,6.11676,ReqYearPopulation,15054506
ZWE,Zimbabwe,SSA,National,2013,3.981504,ReqYearPopulation,15054506
ZWE,Zimbabwe,SSA,National,2013,5.939234,ReqYearPopulation,15054506
ZWE,Zimbabwe,SSA,National,2013,2.308829,ReqYearPopulation,15054506
ZWE,Zimbabwe,SSA,National,2015,2.195249,ReqYearPopulation,15777451
ZWE,Zimbabwe,SSA,National,2015,3.642544,ReqYearPopulation,15777451
ZWE,Zimbabwe,SSA,National,2015,6.11676,ReqYearPopulation,15777451
ZWE,Zimbabwe,SSA,National,2015,3.981504,ReqYearPopulation,15777451
ZWE,Zimbabwe,SSA,National,2015,5.939234,ReqYearPopulation,15777451
ZWE,Zimbabwe,SSA,National,2015,2.308829,ReqYearPopulation,15777451
ZWE,Zimbabwe,SSA,National,2018,2.195249,ReqYearPopulation,16913261
ZWE,Zimbabwe,SSA,National,2018,3.642544,ReqYearPopulation,16913261
ZWE,Zimbabwe,SSA,National,2018,6.11676,ReqYearPopulation,16913261
ZWE,Zimbabwe,SSA,National,2018,3.981504,ReqYearPopulation,16913261
ZWE,Zimbabwe,SSA,National,2018,5.939234,ReqYearPopulation,16913261
